Restaurants Type,id,name,city,avgRating,cuisines,costForTwoStrings,deliveryTime,minDeliveryTime,maxDeliveryTime,locality,unserviceable,Vegetarian
Fine,394603,Mad Momos,Mumbai,3.8,"['Chinese',,'Tibetan',,'Nepalese',,'Pizzas',,'Snacks',,'Beverages',,'Combo']",250,60,60,60,Andheri East,False,False
Fine,262490,Sandwich Coffee House,Mumbai,4.3,"['American',,'Beverages',,'Fast,Food']",350,58,58,58,Matunga Wadala,False,False
Fine,255976,Poetry By Love & Cheesecake,Mumbai,4.7,"['Bakery',,'Continental',,'Salads',,'Pastas',,'European',,'Desserts']",800,54,54,54,Chembur,False,False
Fine,70695,Baba Falooda,Mumbai,4.4,"['Desserts',,'Beverages']",150,58,58,58,Mahim,False,True
Fine,455341,KK (khaokujao),Mumbai,0.0,"['Indian',,'Snacks',,'Fast,Food',,'South,Indian',,'Sweets',,'Beverages']",200,60,60,60,Ghatkopar Vikhroli,False,False
Fine,427282,The Asian Pavilion,Mumbai,5.0,"['Asian',,'Chinese']",200,64,64,64,Chembur,False,False
Fine,427280,Get In My Belly,Mumbai,5.0,['Indian'],500,58,58,58,Chembur,False,False
Fine,427290,Sugar Nest,Mumbai,0.0,"['Desserts',,'Bakery']",300,64,64,64,Chembur,False,False
Fine,67903,Pomona Cafe,Mumbai,4.0,"['Italian-American',,'European',,'Continental']",500,63,63,63,Matunga King Circle,False,False
Fine,250918,KILO PARTY,Mumbai,0.0,['Indian'],500,58,58,58,Chembur,False,False
Fine,435226,BIRYANI BOWL,Mumbai,4.2,"['Biryani',,'Beverages']",500,61,61,61,Powai,False,False
Fine,32842,Belly Darbar,Mumbai,4.3,"['North,Indian',,'Chinese',,'Biryani',,'Kebabs',,'Punjabi',,'Desserts',,'Indian',,'Asian',,'Pizzas',,'Thai',,'Jain']",400,62,62,62,Near Ashish Cinema,False,False
Fine,333786,Rolls Bistro,Mumbai,4.0,"['Continental',,'Indian']",250,60,60,60,Matunga Wadala,False,False
Fine,445039,Roti De Tokari,Mumbai,0.0,"['Punjabi',,'North,Indian']",500,57,57,57,Juhu,False,True
Fine,23069,VJ Cafe,Mumbai,4.2,"['Beverages',,'Desserts',,'American',,'Fast,Food']",350,56,56,56,King Circle,False,True
Fine,308416,Khao Piyo,Mumbai,0.0,"['Continental',,'Fast,Food',,'North,Indian']",600,55,55,55,Bandra West,False,False
Fine,41013,Mawali Bhai Dosa,Mumbai,4.1,"['South,Indian']",300,53,53,53,Kings Circle,False,True
Fine,438903,BIRYANI WALI,Mumbai,0.0,['Biryani'],400,59,59,59,Powai,False,False
Fine,321831,99 Pankcakes,Mumbai,4.1,"['Desserts',,'Beverages',,'Pizzas']",300,56,56,56,Matunga Wadala,False,True
Fine,233248,Breakfast Bistro,Mumbai,4.0,"['American',,'European',,'Continental']",500,58,58,58,Matunga Wadala,False,False
Fine,18669,Cafe 2.0,Mumbai,4.1,"['Fast,Food',,'Pastas',,'Pizzas']",300,58,58,58,King Circle,False,True
Fine,6917,Eagle Boys Pizza,Mumbai,3.7,"['Pizzas',,'Fast,Food']",600,56,56,56,Chandivali,False,False
Fine,29444,Blossoms - Hotel Suncity,Mumbai,4.4,"['North,Indian',,'Chinese',,'Continental',,'Mughlai',,'Seafood']",800,66,66,66,Mahakali,False,False
Fine,433777,Konkan Chilly,Mumbai,0.0,"['North,Indian',,'Seafood',,'Chinese']",500,62,62,62,Andheri East,False,False
Fine,160267,DesiKnockout,Mumbai,0.0,"['North,Indian',,'Biryani']",300,60,60,60,Chembur,False,False
Fine,197513,Coffee By Di Bella,Mumbai,4.6,"['Cafe',,'Desserts',,'Chinese']",800,57,57,57,Matunga Wadala,False,False
Fine,443970,The Ice Cream Bakery - TIB,Mumbai,0.0,"['Ice,Cream',,'Desserts',,'Bakery']",300,58,58,58,Matunga Wadala,False,False
Fine,426166,Myfroyoland,Mumbai,4.7,"['Desserts',,'Ice,Cream']",400,53,53,53,Matunga Wadala,False,False
Fine,182804,Waffles By Di Bella,Mumbai,4.7,"['Ice,Cream']",250,60,60,60,King's Circle Nathalal Parekh Marg  Near Khalsa College,False,False
Fine,438944,BIRYANI & FREE SPRITE,Mumbai,0.0,"['Biryani',,'Beverages']",400,59,59,59,Powai,False,False
Fine,434724,THE MOTHER TOUCH,Mumbai,0.0,"['Chinese',,'Fast,Food',,'Pizzas',,'Snacks']",280,73,73,73,Chembur,False,False
Fine,83296,PK Biryani House (Deccan),Pune,4.1,"['Biryani','Maharashtrian','North,Indian','Mughlai','Hyderabadi','Indian']",200,36,36,36,Deccan Gymkhana,False,False
Fine,6239,Chaitanya Paranthas,Pune,4.2,"['North,Indian','Punjabi','Chinese','Thalis','Combo','Beverages','Desserts']",200,35,35,35,FC Road,False,True
Fine,229280,Oven Story Pizza,Pune,4.0,['Pizzas'],600,46,46,46,Erandwane,False,False
Fine,5743,Madinah,Pune,4.0,"['Mughlai','North,Indian','Chinese','Biryani']",200,34,34,34,Poona College,False,False
Fine,25486,MH 12 Pav Bhaji,Pune,4.1,"['Snacks','Pizzas','Beverages','Street,Food']",250,27,27,27,Rasta Peth,False,True
Fine,155434,The Good Bowl,Pune,4.4,"['North,Indian','Punjabi','Biryani','Combo','Chinese','Beverages','Desserts','Jain','Indian','Hyderabadi','Mughlai']",400,33,33,33,Shanivarpeth,False,False
Fine,4087,Aroma's Hyderabad House - Karve Road,Pune,4.2,"['Biryani','Mughlai','North,Indian','Chinese']",400,35,35,35,Karve Road,False,False
Fine,97272,Ramsar Bakery,Pune,4.1,"['Desserts','Fast,Food','Bakery']",150,27,27,27,Shivaji Nagar,False,True
Fine,23719,McDonald's,Pune,4.3,"['American','Fast,Food']",400,34,34,34,JM Road,False,False
Fine,261709,Jannat Restaurant,Pune,4.0,"['North,Indian']",200,33,33,33,Camp,False,False
Fine,14881,Shahji's Parantha House (Laxmi Road),Pune,4.3,"['North,Indian']",500,35,35,35,Laxmi Road Ravivar Peth,False,True
Fine,229279,Behrouz Biryani,Pune,4.2,"['Biryani','Mughlai','Lucknowi','Hyderabadi','Kebabs','North,Indian','Persian','Desserts']",500,45,45,45,Erandwane,False,False
Fine,200193,Bebe Di Rasoi - Punjabi,Pune,4.1,"['North,Indian','Punjabi','Biryani','Kebabs','Mughlai','Desserts','Beverages']",300,48,48,48,SB Road,False,False
Fine,445334,Aarz Restaurant,Pune,0.0,['Indian'],240,32,32,32,Swargate,False,False
Fine,33938,Firangi Bake,Pune,4.4,"['Italian','Mexican','Pastas']",400,38,38,38,beside vinayak jewellers,False,False
Fine,263632,Pure Veg Meals by Lunchbox,Pune,0.0,"['North,Indian','Desserts','Biryani']",200,34,34,34,Shaniwar Peth,False,True
Fine,298655,Haka,Pune,4.5,"['Chinese','Asian','Seafood']",500,52,52,52,Pyramid Mall,False,False
Fine,35873,Sweet Truth - Cake and Desserts,Pune,4.5,"['Bakery','Desserts','Beverages']",450,29,29,29,Shaniwar Peth,False,False
Fine,18808,Faasos,Pune,4.3,"['Combo','Snacks','Beverages','Desserts','Indian']",200,30,30,30,Shaniwar Peth,False,False
Fine,50064,Amhi Kolhapuri - Shivajinagar Canteen ,Pune,3.7,"['Maharashtrian','Indian','Biryani','Beverages']",200,35,35,35,Kharadi,False,False
Fine,62934,LunchBox,Pune,4.1,"['North,Indian','Punjabi','Combo','Biryani','Healthy,Food','Jain','Thalis','Indian','Mughlai','Desserts']",200,31,31,31,Shaniwar Peth,False,False
Fine,118925,Tiranga Budhwar peth (Main Branch),Pune,4.1,"['Biryani','Maharashtrian','North,Indian']",400,32,32,32,Swargate,False,False
Fine,362543,FISH CURRY RICE,Pune,4.5,"['Maharashtrian','Seafood','Malwani']",1000,34,34,34,Swargate,False,False
Fine,27990,Hotel Yatrik,Pune,4.0,"['Indian','South,Indian']",500,30,30,30,Swargate,False,True
Fine,32443,Natural Ice Cream,Pune,4.7,"['Ice,Cream']",150,28,28,28,Opp. Tata Home Finance,False,True
Fine,40364,Sahare Dining Hall,Pune,4.4,"['Gujarati','Rajasthani','Combo','Beverages']",300,28,28,28,Camp,False,True
Fine,21144,Poona Cafe,Pune,4.3,"['North,Indian','Chinese','South,Indian']",200,29,29,29,Rasta Peth,False,True
Fine,411903,Annapurna Catering And Service Provider,Pune,0.0,"['Chinese','Indian']",300,50,50,50,Swargate,False,False
Fine,428100,Havmor Ice Cream,Pune,0.0,"['Ice,Cream','Desserts','Bakery']",200,33,33,33,Swargate,False,False
Fine,428076,Kwality Walls Frozen Dessert and Ice Cream Shop,Pune,0.0,"['Ice,Cream']",300,37,37,37,Swargate,False,False
Fine,413614,MADHUR PURE VEG,Pune,3.9,"['Chinese','South,Indian','Indian','Beverages','Ice,Cream']",500,33,33,33,PCMC,False,False
Fine,414087,Her Paratha Factory,Pune,0.0,"['North,Indian']",200,40,40,40,Camp,False,False
Fine,432423,Artinci - Indulge Guilt Free!,Pune,4.7,"['Healthy,Food','Keto','Desserts','Ice,Cream','Snacks','Beverages','Bakery']",250,30,30,30,Camp,False,False
Fine,414114,Classic Pav Bhaji,Pune,0.0,"['Snacks','Punjabi']",200,40,40,40,Camp,False,False
Fine,433293,The Sugar Free Keto Kafe - By Artinci,Pune,4.4,"['Healthy,Food','Keto','Beverages','Ice,Cream','Desserts','Bakery']",250,30,30,30,Camp,False,False
Fine,440829,The MOMO'S Point,Pune,0.0,['Chinese'],140,33,33,33,Shivaji Nagar,False,False
Fine,434773,Vadilal Ice Cream,Pune,0.0,"['Ice,Cream']",200,36,36,36,Swargate,False,False
Fine,135112,Granny Ammaas Cake,Pune,4.1,"['Desserts','Bakery']",300,34,34,34,Swargate,False,True
Fine,452673,Om Sadguru Snacks Center,Pune,0.0,"['South,Indian','Snacks']",120,34,34,34,Shivaji Nagar,False,False
Fine,199229,Modern Cafe,Pune,4.3,"['South,Indian','North,Indian']",300,36,36,36,Shivaji Nagar,False,True
Fine,465491,Happy Family Restaurant,Pune,0.0,"['North,Indian','Biryani','Thalis']",250,34,34,34,Shivaji Nagar,False,False
Fine,18090,Bamboo House,Pune,4.0,"['Mughlai','North,Indian','Continental']",1000,39,39,39,Behind Modern Cafe,False,False
Fine,417379,Deep Blue Sea,Pune,0.0,"['Fast,Food','Seafood']",250,47,47,47,Swargate,False,False
Fine,20058,SP's Biryani House,Pune,4.2,"['Biryani','North,Indian','Indian','Maharashtrian']",600,37,37,37,Tilak Road,False,False
Fine,366698,KWALITY Family resto Bar,Pune,4.2,"['North,Indian','Punjabi','Snacks']",500,35,35,35,Shivaji Nagar,False,False
Fine,218894,Amhi Kolhapuri,Pune,3.6,"['Maharashtrian','North,Indian','Chinese','Tandoor']",200,38,38,38,Hadapsar,False,False
Fine,16281,Fountain Family Rest O Bar,Pune,4.4,"['North,Indian','Chinese']",500,37,37,37,Off JM Road,False,False
Fine,461000,Kekiz The Cake Shop,Pune,0.0,"['Bakery','Desserts']",300,35,35,35,Shivaji Nagar,False,False
Fine,22150,Sukanta,Pune,4.2,['Maharashtrian'],400,35,35,35,Deccan,False,True
Fine,413047,The Momo Panda,Pune,4.3,"['Fast,Food','Tibetan']",200,34,34,34,Swargate,False,False
Fine,62231,Vrudheshwar Pure Veg,Pune,4.3,"['North,Indian']",300,33,33,33,Shivaji Nagar,False,False
Fine,317787,Havmor Ice CreamJM Road,Pune,4.2,"['Ice,Cream']",200,28,28,28,Shivaji Nagar,False,False
Fine,22501,Sujata Mastani,Pune,4.4,['Desserts'],200,27,27,27,Rasta Peth,False,True
Fine,449713,Bread Bash,Pune,0.0,"['Italian','Beverages']",300,38,38,38,Swargate,False,False
Fine,33184,Rama Krishna,Pune,4.3,"['North,Indian','South,Indian','Chinese','Fast,Food','Snacks','Beverages','Indian']",450,32,32,32,Camp Area,False,True
Fine,95869,Chilling Adda,Pune,0.0,"['North,Indian','Fast,Food','Italian','Beverages']",300,35,35,35,Shukrawar Peth,False,True
Fine,379100,Rajmandir Ice Cream,Pune,4.0,"['Ice,Cream','Desserts','Beverages']",150,27,27,27,Shivaji Nagar,False,False
Fine,331171,GANESH BHEL-Swargate,Pune,4.4,"['Chaat','Fast,Food']",200,28,28,28,Swargate,False,False
Fine,315612,MAHARASHTRIAN THALI,Pune,4.1,"['North,Indian','Chinese','Beverages']",200,32,32,32,NEAR SAMARTH HOSPITAL,False,False
Fine,407058,Mayas Kitchen,Pune,4.2,"['Indian','Salads']",199,47,47,47,Camp,False,True
Fine,13188,Shree Krishna Juice Bar,Pune,5.0,"['Juices','Beverages']",150,39,39,39,Near Ghole Road,False,True
Fine,243625,KFC,Pune,4.1,"['American','Fast,Food','Snacks']",400,49,49,49,Shop No 1 to 4 GF Deccan Mall JM Marg Opposite To Deccan PMT Bus stand,False,False
Fine,21001,Pizza Hut,Pune,3.9,"['Pizzas','Fast,Food']",350,36,36,36,Opposite F C College,False,False
Fine,270072,Sanskruti Pure Veg,Pune,0.0,"['South,Indian']",300,32,32,32,NC kelkar road,False,False
Fine,460957,APPAS GURUDEV PIZZA SANDWICH CORNER,Pune,0.0,"['Pizzas','British','American','Snacks']",200,34,34,34,Swargate,False,False
Fine,445592,SWARAJYA WADEWALE,Pune,0.0,"['Snacks','South,Indian','Beverages']",200,33,33,33,Camp,False,False
Fine,22469,Rajendra Paav Bhaji,Pune,4.4,"['Street,Food','Desserts']",350,28,28,28,Rasta Peth,False,True
Fine,463939,Deccan Express,Pune,0.0,['Chinese'],350,34,34,34,Swargate,False,False
Fine,70614,Wadeshwar (Bajirao road),Pune,4.6,"['South,Indian','Fast,Food','Snacks','Street,Food','Beverages']",300,26,26,26,Shukrawar Peth,False,True
Fine,51737,Gokul Chinese,Pune,0.0,['Chinese'],300,44,44,44,Tilak Road,False,True
Fine,64956,Mahesh Lunch Home,Pune,4.2,"['Seafood','Indian','Chinese']",900,34,34,34,Camp Area,False,False
Fine,261161,The Brooklyn Creamery - The Healthy Ice cream,Pune,0.0,"['Desserts','Ice,Cream']",200,33,33,33,MARUTI CHOWK,False,True
Fine,402355,agatya thali,Pune,0.0,"['Biryani','Hyderabadi']",250,33,33,33,Camp,False,False
Fine,75799,LKD | La Kheer Deli,Pune,4.3,['Desserts'],200,34,34,34,Shivaji Nagar,False,True
Fine,3531,Marrakesh,Pune,4.0,"['Lebanese','North,Indian','Afghani','Mughlai','Combo','Biryani','Kebabs','Mediterranean','Arabian','Middle,Eastern','Desserts']",300,46,46,46,FC Road,False,False
Fine,5624,Subway,Pune,4.4,"['Fast,Food','Healthy,Food','Salads','Snacks','Desserts','Beverages']",350,35,35,35,FC Road,False,False
Fine,277174,BAPAT UPAHAR GRUHA,Pune,3.7,['Indian'],200,34,34,34,Swargate,False,True
Fine,13798,Sri Murlidhar Veg Thali,Pune,4.6,"['Maharashtrian','Gujarati','Rajasthani']",200,32,32,32,Narayan Peth Near Bhide Bridge,False,True
Fine,133550,New Apurwai Non Veg,Pune,0.0,['Indian'],350,35,35,35,Swargate,False,False
Fine,12181,Coconut Grove,Pune,0.0,"['Chettinad','North,Indian','Mangalorean','Seafood']",1000,37,37,37,Ambedkar Bhavan Station Road,False,False
Fine,176422,Jija Pure Veg,Pune,0.0,['Indian'],150,35,35,35,sadashiv Peth,False,False
Fine,455145,SWAD CASA,Pune,0.0,"['Chinese','North,Indian']",400,34,34,34,Camp,False,False
Fine,11887,Samudra Veg,Pune,4.3,"['North,Indian','Chinese','South,Indian','Fast,Food']",400,35,35,35,Nal Stop,False,True
Fine,305794,Barbeque Nation,Pune,4.0,"['North,Indian','Mughlai','Seafood','Biryani','Desserts','Kebabs']",600,45,45,45,Deccan Heights Fourth Floor,False,False
Fine,192057,Malhar,Pune,0.0,"['Ice,Cream','Italian','South,Indian']",200,36,36,36,Swargate,False,True
Fine,112202,The Habit,Pune,0.0,"['Fast,Food']",150,52,52,52,Sadashive Peth,False,True
Fine,54378,Hotel Ashirwad,Pune,4.1,"['Maharashtrian','North,Indian']",200,35,35,35,Sadashiv Peth,False,False
Fine,366304,Hotel Aasra Biryani House,Pune,0.0,['Indian'],300,45,45,45,Swargate,False,False
Fine,408647,The Nourish House,Pune,0.0,"['Salads','Italian-American','Beverages']",350,48,48,48,Shivaji Nagar,False,False
Fine,387356,Shubham Pure Veg,Pune,4.7,"['North,Indian','South,Indian']",250,35,35,35,Shivaji Nagar,False,False
Fine,204946,Khandesh Junction,Pune,3.8,"['Maharashtrian','Punjabi','Beverages','Combo']",200,36,36,36,Swargate,False,True
Fine,43274,Panchali Restaurant,Pune,4.3,"['North,Indian']",500,33,33,33,Shivaji Nagar,False,True
Fine,452303,Mr.Idli,Pune,0.0,"['South,Indian','Fast,Food']",200,37,37,37,Shivaji Nagar,False,False
Fine,187314,Wich Wich,Pune,0.0,"['Fast,Food']",200,37,37,37,Shivaji Nagar,False,True
Fine,241787,Chirp Cafe,Pune,4.4,"['Beverages','Chinese','Indian','Italian','Pizzas']",400,48,48,48,Shivaji Nagar,False,True
Fine,241788,Khichdi Express,Pune,4.6,"['Healthy,Food','Home,Food','Desserts']",200,40,40,40,Shivaji Nagar,False,True
Fine,188190,Gulp,Pune,4.9,"['Beverages','Desserts','Fast,Food']",200,37,37,37,Shivaji Nagar,False,True
Fine,16128,Shiv Sagar,Pune,4.2,"['North,Indian','South,Indian','Chinese','Fast,Food']",300,37,37,37,JM Road,False,True
Fine,249774,CRAZYSIZZLERS,Pune,0.0,"['Pastas','Pizzas','Continental','Chinese','Thai']",600,38,38,38,J M ROADSHIVAJI NAGAR,False,True
Fine,160590,Malhar Assal Kolhapuri,Pune,0.0,"['Maharashtrian','North,Indian']",450,37,37,37,Sadashiv Peth,False,False
Fine,87895,Shri Kailash dairy,Pune,4.1,"['Beverages','Desserts','Sweets','Snacks','Ice,Cream']",200,33,33,33,shukrawar peth,False,True
Fine,186294,Noodles & Co,Pune,0.0,['Chinese'],300,37,37,37,Shivaji Nagar,False,False
Fine,366167,Haldiram,Pune,4.3,"['Indian','Biryani','Fast,Food','Snacks','Beverages','Sweets']",300,45,45,45,Shivaji Nagar,False,True
Fine,5139,Smokin' Joe's,Pune,4.0,"['American','Fast,Food']",400,35,35,35,JM Road,False,False
Fine,10856,House of Paratha,Pune,4.1,"['North,Indian']",250,36,36,36,Bhandarkar Road,False,True
Fine,394310,Garva Biryani,Pune,3.6,['Biryani'],300,34,34,34,Swargate,False,False
Fine,77740,Cafe Peter,Pune,3.5,['Continental'],350,38,38,38,Shivaji Nagar,False,False
Fine,421504,Munchieez,Pune,0.0,"['Fast,Food','Snacks','Beverages']",400,37,37,37,Shivaji Nagar,False,False
Fine,28316,Cinnamon by Shantai,Pune,4.4,"['North,Indian','Chinese','Continental']",600,46,46,46,Rasta Peth,False,False
Fine,290143,Lassi Magic,Pune,0.0,['Beverages'],200,45,45,45,Sadashiv Peth Pune,False,False
Fine,29639,Eatsome,Pune,4.2,"['North,Indian','Biryani','Street,Food','Fast,Food','Combo','Beverages']",250,32,32,32,Opposite Shiv Sagar,False,False
Fine,19583,AADD (M) AADD(B),Pune,0.0,"['Cafe','Beverages','Desserts']",300,44,44,44,Swargate,False,True
Fine,440378,Kwality Family Resto Bar(Rahul Cinemas),Pune,0.0,"['North,Indian','Punjabi','Biryani','Chinese','Desserts']",450,38,38,38,Shivaji Nagar,False,False
Fine,27280,Pandurang Bhel,Pune,4.6,"['Fast,Food']",150,36,36,36,Sadashiv peth,False,True
Fine,63079,Oum Kailash Dairy,Pune,0.0,['Desserts'],150,38,38,38,Shukrawar Peth,False,True
Fine,443653,HAIDRABADI BIRYANI HOUSE,Pune,0.0,"['Hyderabadi','Biryani']",300,37,37,37,Swargate,False,False
Fine,117221,The Deccan Bid Capital,Pune,0.0,"['North,Indian','Continental']",1200,39,39,39,Shivaji Nagar,False,False
Fine,35699,Anand Veg,Pune,4.4,"['North,Indian','Fast,Food','Chinese']",400,36,36,36,Kothrud,False,True
Fine,64062,NIC Natural Ice Creams,Pune,4.6,"['Ice,Cream','Desserts']",120,31,31,31,Moledina Rd,False,True
Fine,3836,Amrapali,Pune,4.5,"['North,Indian','Chinese']",600,40,40,40,FC Road,False,True
Fine,213934,Absolute China,Pune,3.9,['Chinese'],200,34,34,34,Kothrud,False,False
Fine,91969,Venky's Xprs (Shivaji Nagar),Pune,4.5,"['Fast,Food']",300,36,36,36,Shivaji Nagar,False,False
Fine,15955,Hotel Malwani Solkadi,Pune,0.0,['Maharashtrian'],500,44,44,44,Off Tilak Road,False,False
Fine,436100,PGI Restaurant,Pune,0.0,['Seafood'],400,44,44,44,Camp,False,False
Fine,446379,Krishna Chaya,Pune,0.0,"['Snacks','South,Indian','Chinese']",150,38,38,38,Swargate,False,True
Fine,17395,Masemari - The Fishing,Pune,0.0,"['Maharashtrian','Malwani','Mangalorean','Goan','Konkan']",1000,39,39,39,Tilak Road,False,False
Fine,163361,The Cake & Cream Factory,Pune,4.2,"['Desserts','Bakery']",200,38,38,38,Sadashiv peth Tilak Road,False,True
Fine,463185,Mh 12 Biryani House,Pune,0.0,"['Biryani','Indian','Seafood']",450,37,37,37,Swargate,False,False
Fine,20338,CAD (M) CAD (B),Pune,4.0,"['Beverages','Desserts','Fast,Food']",200,34,34,34,Near SP College,False,True
Fine,407187,HOT KATHI ROLLS,Pune,0.0,"['Snacks','Indian']",200,45,45,45,Shivaji Nagar,False,False
Fine,34995,UFO Fries & Corn,Pune,0.0,"['Fast,Food']",300,40,40,40,Shivaji Nagar,False,True
Fine,162981,Crazy Cheesy,Pune,4.3,"['Pizzas','Pastas','American','Italian']",400,37,37,37,Sadashiv,False,True
Fine,191906,Rolls Mania,Pune,4.3,"['Fast,Food']",200,34,34,34,Swargate,False,False
Fine,21895,Abhishek Veg Restaurant,Pune,4.3,"['North,Indian','Chinese','Fast,Food']",400,47,47,47,Erandwane,False,True
Fine,17809,Niranjan Veg Restaurant,Pune,4.3,"['North,Indian','Chinese','South,Indian','Fast,Food']",500,34,34,34,FC Road,False,True
Fine,31515,The Cake Studio & Cafe,Pune,4.7,"['Fast,Food']",350,32,32,32,Sadashiv Peth,False,True
Fine,105252,UBQ by Barbeque Nation,Pune,4.0,"['North,Indian','Mughlai','Seafood','Biryani','Desserts','Kebabs']",300,39,39,39,Deccan,False,False
Fine,205007,Yolkshire,Pune,4.3,"['Healthy,Food','European','Salads','Italian','Desserts','Beverages']",300,35,35,35,Shivaji Nagar,False,False
Fine,104306,Green Signal.,Pune,4.4,"['Chinese','Continental','Indian','North,Indian']",500,44,44,44,Deccan Gymkhana,False,True
Fine,77711,The Vegetable - FC Road,Pune,0.0,"['North,Indian','Continental','European','Italian']",350,49,49,49,Shivaji Nagar,False,True
Fine,14176,Mahabaleshwar Berry Bash,Pune,0.0,"['Ice,Cream','Desserts']",250,39,39,39,FC Road,False,True
Fine,458352,Malvan ch kalvan,Pune,0.0,"['Thalis','Biryani']",240,37,37,37,Swargate,False,False
Fine,446513,Shree Savji Biryani,Pune,0.0,"['North,Indian','Biryani','Thalis']",200,40,40,40,Swargate,False,False
Fine,34715,Kok Pa Chinese,Pune,3.9,"['Chinese','Asian']",250,34,34,34,Shivaji Nagar,False,False
Fine,441285,Banjos The Food Chain,Pune,0.0,"['Fast,Food','Chinese','Beverages']",300,36,36,36,Shivaji Nagar,False,False
Fine,11208,Hotel Shreyas,Pune,4.4,['Maharashtrian'],400,35,35,35,Shivaji Nagar,False,True
Fine,427365,Amalgam - Fusion Food,Pune,0.0,"['Continental','Italian','Bakery','Pan-Asian','Oriental']",500,47,47,47,Camp,False,False
Fine,73099,Galaxy - Orbett Hotel,Pune,0.0,"['North,Indian','Asian','Continental']",1000,37,37,37,Deccan Gymkhana,False,True
Fine,288388,Starbucks Coffee,Pune,4.3,"['Beverages','Ice,Cream']",400,44,44,44,FC Road,False,False
Fine,308027,CAKE  TOWN,Pune,0.0,['Bakery'],200,38,38,38,Swargate,False,False
Fine,398015,Breaking Bread Pune - Mehta Foods,Pune,0.0,['Indian'],200,48,48,48,Swargate,False,False
Fine,34415,Frozen Bottle,Pune,4.7,"['Beverages','Ice,Cream','Desserts']",250,29,29,29,FC Road,False,True
Fine,316987,COFFEE NATION,Pune,0.0,"['Indian','Cafe']",300,37,37,37,Shivaji Nagar,False,False
Fine,119585,Milan Pure Veg Restaurant,Pune,4.4,['Indian'],220,34,34,34,Bhavani Peth,False,True
Fine,353529,The Sea Secret,Pune,0.0,"['Indian','Chinese']",1000,50,50,50,Shivaji Nagar,False,False
Fine,335433,Treat Studio,Pune,0.0,"['Fast,Food','Pastas']",300,44,44,44,Shivaji Nagar,False,False
Fine,167068,Chow Chow Chinese,Pune,3.9,['Chinese'],200,34,34,34,Parvati Sadan Erandwane,False,False
Fine,5370,Cafe Goodluck,Pune,4.4,"['North,Indian','Fast,Food','Biryani','Cafe','Snacks','Beverages','Bakery']",200,35,35,35,Shivajinagar,False,False
Fine,27319,Shraavan Restaurant,Pune,4.4,"['North,Indian','Chinese','Continental','Indian','Beverages']",400,36,36,36,FC Road,False,True
Fine,402935,ZAZA 22 Spice Biryani,Pune,3.6,"['North,Indian','Biryani','Combo','Snacks']",250,37,37,37,SB Road,False,False
Fine,5408,George Restaurant,Pune,4.3,"['North,Indian','Chinese','Biryani','Mughlai','Parsi','Fast,Food']",600,33,33,33,East Street,False,False
Fine,454488,NEW NEETA VEG AND NONVEG,Pune,0.0,"['Indian','Biryani']",300,37,37,37,Shivaji Nagar,False,False
Fine,399108,Chitale Ice Cream,Pune,4.7,"['Ice,Cream']",250,33,33,33,Swargate,False,False
Fine,31959,Culture Express,Pune,0.0,"['Continental','North,Indian','Italian','European','Biryani','Indian','Chinese']",800,38,38,38,FC Road,False,False
Fine,132329,KOD - King of Desserts And Waffles,Pune,0.0,"['Desserts','Beverages']",200,37,37,37,Asmani Plaza Goodluck Chowk,False,True
Fine,402934,NH1 Bowls - Highway To North,Pune,3.8,"['North,Indian','Biryani','Combo','Snacks']",250,37,37,37,SB Road,False,False
Fine,402932,LeanCrust Pizza - ThinCrust Experts,Pune,4.0,"['Pizzas','Italian','Healthy,Food']",350,44,44,44,SB Road,False,False
Fine,402931,Mealful Rolls - Meals in a Roll,Pune,0.0,"['North,Indian','Biryani','Combo','Snacks']",250,38,38,38,SB Road,False,False
Fine,402930,Itminaan Biryani - Dum Pukht,Pune,4.1,"['North,Indian','Biryani','Combo','Snacks']",250,40,40,40,SB Road,False,False
Fine,402929,BOX8 - Desi Meals,Pune,3.9,"['North,Indian','Biryani','Combo','Snacks']",250,37,37,37,SB Road,False,False
Fine,45830,The Quick Wok,Pune,4.0,"['Chinese','Fast,Food','Thai']",300,38,38,38,Shivajinagar,False,False
Fine,381535,TERRASINNE FOOD CORP.LLP,Pune,0.0,['Indian'],600,51,51,51,Shivaji Nagar,False,False
